EntryID	Reaction	Buffer	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	ECNumber	CellularLocation
19412	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Mn2+	1.5E-4		-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19412	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Km	Oxaloacetate	5.7E-5		1.9E-5	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19413	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	GDP	4.6E-4		7.0E-5	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19413	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Vmax		1.250025E-7		-	katal*l^(-1)	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19413	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	GDP	5.5E-5		5.0E-6	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19413	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	GDP	0.0	4.0E-4	-	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19413	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Mn2+	1.5E-4		-	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19413	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Oxaloacetate	1.3E-5		-	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19413	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	GTP	1.0E-5	1.5E-4	-	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19413	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Km	GTP	2.3E-5		9.0E-6	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19414	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0			Na+	R00431	Inhibition		Ki	Na+	0.01		-	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	unknown	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19415	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	CO2	0.0	0.06	-	M	Glycolysis/Gluconeogenesis	CO2;Phosphoenolpyruvate;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19415	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	CO2	0.052		0.006	M	Glycolysis/Gluconeogenesis	CO2;Phosphoenolpyruvate;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19415	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Oxaloacetate	1.3E-5		-	M	Glycolysis/Gluconeogenesis	CO2;Phosphoenolpyruvate;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19415	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Mn2+	1.5E-4		-	M	Glycolysis/Gluconeogenesis	CO2;Phosphoenolpyruvate;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19415	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	CO2	0.035		0.007	M	Glycolysis/Gluconeogenesis	CO2;Phosphoenolpyruvate;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19415	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Vmax		1.250025E-7		-	katal*l^(-1)	Glycolysis/Gluconeogenesis	CO2;Phosphoenolpyruvate;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19415	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	GTP	1.0E-5	1.5E-4	-	M	Glycolysis/Gluconeogenesis	CO2;Phosphoenolpyruvate;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19415	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Km	GTP	2.3E-5		9.0E-6	M	Glycolysis/Gluconeogenesis	CO2;Phosphoenolpyruvate;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19416	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	Phosphoenolpyruvate	0.0026		4.0E-4	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19416	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	GTP	1.0E-5	5.0E-5	-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19416	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Phosphoenolpyruvate	0.0	0.006	-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19416	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	Phosphoenolpyruvate	0.0022		5.0E-4	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19416	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Vmax		1.250025E-7		-	katal*l^(-1)	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19416	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Oxaloacetate	1.4E-5		-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19416	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Mn2+	1.5E-4		-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19416	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Km	GTP	2.3E-5		9.0E-6	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19417	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0			K+	R00431	Inhibition		Ki	K+	0.01		-	M	Glycolysis/Gluconeogenesis	CO2;GDP;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19418	Oxaloacetate = CO2 + Pyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0	GDP			R00217	Catalytic activation		concentration	GDP	5.0E-4	0.002	-	M	Pyruvate metabolism	Pyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	unknown	149	Oxaloacetate	P07379	liver	wildtype	oxaloacetate decarboxylase	4.1.1.112	[cytosol, cytosol, cytosol, cytosol, cytosol]
19418	Oxaloacetate = CO2 + Pyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0	GDP			R00217	Catalytic activation		Activation constant	GDP	0.001		-	M	Pyruvate metabolism	Pyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	unknown	149	Oxaloacetate	P07379	liver	wildtype	oxaloacetate decarboxylase	4.1.1.112	[cytosol, cytosol, cytosol, cytosol, cytosol]
